"Date","Price","Open","High","Low","Change %"
"07/07/2016","124.98","124.98","124.98","124.98","2.04%"
"07/06/2016","122.48","122.48","122.48","122.48","3.81%"
"07/05/2016","117.98","117.98","117.98","117.98","4.42%"
"07/04/2016","112.99","112.99","112.99","112.99","-3.82%"
"07/01/2016","117.48","117.48","117.48","117.48","8.28%"
"06/30/2016","108.50","108.50","108.50","108.50","-8.82%"
"06/29/2016","118.99","118.99","118.99","118.99","-6.29%"
"06/28/2016","126.98","126.98","126.98","126.98","-1.55%"
"06/27/2016","128.98","128.98","128.98","128.98","4.45%"
"06/24/2016","123.48","123.48","123.48","123.48","32.76%"
"06/23/2016","93.01","93.01","93.01","93.01","-0.01%"
"06/22/2016","93.02","93.02","93.02","93.02","-2.09%"
"06/21/2016","95.01","95.01","95.01","95.01","-1.04%"
"06/20/2016","96.01","96.01","96.01","96.01","-9.42%"
"06/17/2016","106.00","106.00","106.00","106.00","-0.47%"
"06/16/2016","106.50","106.50","106.50","106.50","0.00%"
"06/15/2016","106.50","106.50","106.50","106.50","0.00%"
"06/14/2016","106.50","106.50","106.50","106.50","6.49%"
"06/13/2016","100.01","100.01","100.01","100.01","8.68%"
"06/10/2016","92.02","84.52","92.02","84.52","5.75%"
"06/09/2016","87.02","84.52","87.02","84.52","2.96%"
"06/08/2016","84.52","84.52","84.52","84.52","-6.62%"
"06/07/2016","90.51","90.51","90.51","90.51","-0.55%"
"06/06/2016","91.01","90.51","91.01","90.51","0.55%"
"06/03/2016","90.51","89.51","90.51","89.51","1.12%"
"06/02/2016","89.51","89.01","89.51","89.01","0.56%"
"06/01/2016","89.01","87.51","89.01","87.51","1.71%"
"05/31/2016","87.51","85.52","87.51","85.52","2.33%"
"05/30/2016","85.52","85.52","85.52","85.52","0.00%"
"05/27/2016","85.52","85.52","85.52","85.52","0.00%"
"05/26/2016","85.52","85.02","85.52","85.02","0.59%"
"05/25/2016","85.02","87.52","87.52","85.02","-2.86%"
"05/24/2016","87.52","87.53","99.00","87.02","-3.83%"
"05/23/2016","91.01","87.53","99.00","87.02","0.00%"
"05/20/2016","91.01","87.53","99.00","87.02","-5.69%"
"05/19/2016","96.50","87.53","99.00","87.02","1.04%"
"05/18/2016","95.51","87.53","99.00","87.02","-1.04%"
"05/17/2016","96.51","87.53","99.00","87.02","-2.02%"
"05/16/2016","98.50","87.53","99.00","87.02","3.14%"
"05/13/2016","95.50","87.53","99.00","87.02","2.13%"
"05/12/2016","93.51","87.53","99.00","87.02","1.08%"
"05/11/2016","92.51","87.53","99.00","87.02","-1.60%"
"05/10/2016","94.01","87.53","99.00","87.02","-2.59%"
"05/09/2016","96.51","87.53","99.00","87.02","-2.52%"
"05/06/2016","99.00","87.53","99.00","87.02","0.00%"
"05/05/2016","99.00","87.53","99.00","87.02","0.00%"
"05/04/2016","99.00","87.53","99.00","87.02","4.75%"
"05/03/2016","94.51","87.53","94.51","87.02","6.18%"
"05/02/2016","89.01","87.53","89.01","87.02","0.00%"
"04/29/2016","89.01","87.53","89.01","87.02","2.29%"
"04/28/2016","87.02","87.53","87.53","87.02","0.00%"
"04/27/2016","87.02","87.53","87.53","87.02","-0.58%"
"04/26/2016","87.53","89.01","89.01","87.53","-1.66%"
"04/25/2016","89.01","85.52","89.01","85.52","4.08%"
"04/22/2016","85.52","87.52","87.52","85.52","-2.29%"
"04/21/2016","87.52","92.01","92.01","87.52","-4.88%"
"04/20/2016","92.01","95.51","95.51","92.01","-3.66%"
"04/19/2016","95.51","97.51","97.51","95.51","-2.05%"
"04/18/2016","97.51","98.51","98.51","97.51","-1.02%"
"04/15/2016","98.51","105.00","105.00","98.51","0.00%"
"04/14/2016","98.51","105.00","105.00","98.51","-6.18%"
"04/13/2016","105.00","110.49","110.49","105.00","-4.97%"
"04/12/2016","110.49","111.99","111.99","110.49","-1.34%"
"04/11/2016","111.99","116.98","116.98","111.99","-0.89%"
"04/08/2016","112.99","116.98","116.98","112.99","-3.41%"
"04/07/2016","116.98","112.48","116.98","112.48","4.00%"
"04/06/2016","112.48","110.49","112.48","110.49","1.80%"
"04/05/2016","110.49","109.99","110.49","109.99","0.45%"
"04/04/2016","109.99","109.99","109.99","109.99","0.00%"
"04/01/2016","109.99","110.49","110.49","109.99","-0.45%"
"03/31/2016","110.49","110.49","110.49","110.49","0.00%"
"03/30/2016","110.49","112.48","112.48","110.49","-1.77%"
"03/29/2016","112.48","110.98","112.48","110.98","1.35%"
"03/28/2016","110.98","110.98","110.98","110.98","0.00%"
"03/25/2016","110.98","110.98","110.98","110.98","0.00%"
"03/24/2016","110.98","107.98","110.98","107.98","2.78%"
"03/23/2016","107.98","103.50","107.98","103.50","4.33%"
"03/22/2016","103.50","97.26","103.50","97.26","6.42%"
"03/21/2016","97.26","94.99","97.26","94.99","6.28%"
"03/18/2016","91.51","92.50","92.50","91.51","-1.07%"
"03/17/2016","92.50","92.50","92.50","92.50","0.00%"
"03/16/2016","92.50","83.51","92.50","83.51","10.77%"
"03/15/2016","83.51","81.01","83.51","81.01","3.09%"
"03/14/2016","81.01","81.51","81.51","81.01","-0.61%"
"03/11/2016","81.51","97.50","97.50","81.51","-16.40%"
"03/10/2016","97.50","104.00","104.00","97.50","-6.25%"
"03/09/2016","104.00","108.49","108.49","104.00","-4.14%"
"03/08/2016","108.49","106.99","108.49","106.99","1.40%"
"03/07/2016","106.99","105.49","106.99","105.49","1.42%"
"03/04/2016","105.49","106.49","106.49","105.49","-0.94%"
"03/03/2016","106.49","104.99","106.49","104.99","1.43%"
"03/02/2016","104.99","108.99","108.99","104.99","-3.67%"
"03/01/2016","108.99","113.99","113.99","108.99","-4.39%"
"02/29/2016","113.99","115.48","115.48","113.99","-1.29%"
"02/26/2016","115.48","123.48","123.48","115.48","-6.48%"
"02/25/2016","123.48","120.48","123.48","120.48","2.49%"
"02/24/2016","120.48","114.49","120.48","114.49","5.23%"
"02/23/2016","114.49","114.49","114.49","114.49","0.00%"
"02/22/2016","114.49","119.98","119.98","114.49","-4.58%"
"02/19/2016","119.98","108.49","119.98","108.49","10.59%"
"02/18/2016","108.49","105.49","108.49","105.49","2.84%"
"02/17/2016","105.49","115.48","115.48","105.49","-8.65%"
"02/16/2016","115.48","124.48","124.48","115.48","-7.23%"
"02/15/2016","124.48","131.97","131.97","124.48","-5.68%"
"02/12/2016","131.97","136.96","136.96","131.97","-3.64%"
"02/11/2016","136.96","118.48","136.96","118.48","15.60%"
"02/10/2016","118.48","116.98","118.48","116.98","1.28%"
"02/09/2016","116.98","104.19","116.98","104.19","12.28%"
"02/08/2016","104.19","84.21","104.19","84.21","23.73%"
"02/05/2016","84.21","66.74","84.21","66.74","26.18%"
"02/04/2016","66.74","59.35","66.74","59.35","12.45%"
"02/03/2016","59.35","57.63","59.35","57.63","2.98%"
"02/02/2016","57.63","52.94","57.63","52.94","5.43%"
"02/01/2016","54.66","52.94","54.66","52.94","3.25%"
"01/29/2016","52.94","52.94","52.94","52.94","0.00%"
"01/28/2016","52.94","52.94","52.94","52.94","0.00%"
"01/27/2016","52.94","52.94","52.94","52.94","0.00%"
"01/26/2016","52.94","52.70","52.94","52.70","0.46%"
"01/25/2016","52.70","52.94","52.94","52.70","-0.45%"
"01/22/2016","52.94","55.41","55.41","52.94","-4.46%"
"01/21/2016","55.41","57.38","57.38","55.41","-3.45%"
"01/20/2016","57.39","54.18","57.39","54.18","5.92%"
"01/19/2016","54.18","54.42","54.42","54.18","-0.44%"
"01/18/2016","54.42","53.68","54.42","53.68","1.38%"
"01/15/2016","53.68","49.98","53.68","49.98","7.40%"
"01/14/2016","49.98","48.74","49.98","48.74","2.54%"
"01/13/2016","48.74","49.24","49.24","48.74","-1.02%"
"01/12/2016","49.24","49.22","49.24","49.22","0.04%"
"01/11/2016","49.22","49.22","49.22","49.22","0.00%"
"01/08/2016","49.22","49.22","49.22","49.22","0.00%"
"01/07/2016","49.22","45.76","49.22","45.76","2.03%"
"01/06/2016","48.24","45.76","48.24","45.76","1.56%"
"01/05/2016","47.50","45.76","47.50","45.76","-2.02%"
"01/04/2016","48.48","45.76","48.48","45.76","5.94%"
"01/01/2016","45.76","45.76","45.76","45.76","0.00%"
"12/31/2015","45.76","45.76","45.76","45.76","0.00%"
"12/30/2015","45.76","45.76","45.76","45.76","0.00%"
"12/29/2015","45.76","45.76","45.76","45.76","0.00%"
"12/28/2015","45.76","45.76","45.76","45.76","0.00%"
"12/25/2015","45.76","45.76","45.76","45.76","0.00%"
"12/24/2015","45.76","45.76","45.76","45.76","0.00%"
"12/23/2015","45.76","46.74","46.74","45.76","-2.10%"
"12/22/2015","46.74","46.50","46.74","46.50","-1.06%"
"12/21/2015","47.24","46.50","47.24","46.50","1.59%"
"12/18/2015","46.50","45.76","46.50","45.76","1.62%"
"12/17/2015","45.76","46.76","46.76","45.76","-2.14%"
"12/16/2015","46.76","47.74","47.74","46.76","-2.05%"
"12/15/2015","47.74","48.98","48.98","47.74","-2.53%"
"12/14/2015","48.98","47.50","48.98","47.50","3.12%"
"12/11/2015","47.50","44.30","47.50","44.30","7.22%"
"12/10/2015","44.30","44.54","44.54","44.30","-0.54%"
"12/09/2015","44.54","42.07","44.54","42.07","2.25%"
"12/08/2015","43.56","42.07","43.56","42.07","4.71%"
"12/07/2015","41.60","42.07","42.07","41.60","-1.12%"
"12/04/2015","42.07","41.33","42.07","41.33","1.79%"
"12/03/2015","41.33","40.87","41.33","40.87","1.13%"
"12/02/2015","40.87","42.59","42.59","40.87","-4.04%"
"12/01/2015","42.59","42.83","42.83","42.59","-0.56%"
"11/30/2015","42.83","41.19","42.83","41.19","3.98%"
"11/27/2015","41.19","41.19","41.19","41.19","0.00%"
"11/26/2015","41.19","41.44","41.44","41.19","0.68%"
"11/25/2015","40.91","41.44","41.44","40.91","-1.28%"
"11/24/2015","41.44","40.04","41.44","40.04","3.50%"
"11/23/2015","40.04","40.04","40.04","40.04","0.00%"
"11/20/2015","40.04","40.04","40.04","40.04","0.00%"
"11/19/2015","40.04","40.25","40.25","40.04","-0.52%"
"11/18/2015","40.25","40.75","40.75","40.25","-1.23%"
"11/17/2015","40.75","42.41","42.41","40.75","-3.91%"
"11/16/2015","42.41","39.19","42.41","39.19","2.41%"
"11/13/2015","41.41","39.19","41.41","39.19","3.04%"
"11/12/2015","40.19","38.32","40.19","38.32","4.88%"
"11/11/2015","38.32","37.38","38.32","37.38","5.96%"
"11/10/2015","36.16","37.38","37.38","36.16","-3.26%"
"11/09/2015","37.38","36.16","37.38","36.16","3.37%"
"11/06/2015","36.16","36.16","36.16","36.16","0.00%"
"11/05/2015","36.16","36.16","36.16","36.16","0.00%"
"11/04/2015","36.16","34.94","36.16","34.94","2.47%"
"11/03/2015","35.29","34.94","35.29","34.94","1.00%"
"11/02/2015","34.94","34.29","34.94","34.29","1.90%"
"10/30/2015","34.29","34.29","34.29","34.29","0.00%"
"10/29/2015","34.29","34.29","34.29","34.29","0.00%"
"10/28/2015","34.29","34.73","34.73","34.29","-1.27%"
"10/27/2015","34.73","32.86","34.73","32.86","5.69%"
"10/26/2015","32.86","36.06","36.06","32.86","-8.90%"
"10/23/2015","36.07","39.44","39.44","36.07","-8.54%"
"10/22/2015","39.44","36.62","39.44","36.62","7.67%"
"10/21/2015","36.63","36.36","36.63","36.36","0.74%"
"10/20/2015","36.36","37.66","37.66","36.36","-2.07%"
"10/19/2015","37.13","38.41","38.41","37.13","-3.33%"
"10/16/2015","38.41","39.18","39.18","38.41","-1.97%"
"10/15/2015","39.18","39.70","39.70","39.18","-1.31%"
"10/14/2015","39.70","38.93","39.70","38.93","1.98%"
"10/13/2015","38.93","37.89","38.93","37.89","2.74%"
"10/12/2015","37.89","40.98","40.98","37.89","-1.99%"
"10/09/2015","38.66","40.98","40.98","38.66","-5.64%"
"10/08/2015","40.97","43.00","43.00","40.97","-1.21%"
"10/07/2015","41.47","43.00","43.00","41.47","-3.56%"
"10/06/2015","43.00","53.26","53.26","43.00","-14.72%"
"10/05/2015","50.42","53.26","53.26","50.42","-6.21%"
"10/02/2015","53.76","53.76","53.76","53.76","0.00%"
"10/01/2015","53.76","53.76","53.76","53.76","-5.68%"
"09/30/2015","57.00","53.76","57.00","53.76","6.03%"
"09/29/2015","53.76","53.26","53.76","53.26","3.01%"
"09/28/2015","52.19","50.42","52.19","50.42","3.51%"
"09/25/2015","50.42","51.22","51.22","50.42","-1.56%"
"09/24/2015","51.22","49.19","51.22","49.19","4.13%"
"09/23/2015","49.19","49.69","49.69","49.19","-1.01%"
"09/22/2015","49.69","47.38","49.69","47.38","4.88%"
"09/21/2015","47.38","46.93","47.38","46.93","5.15%"
"09/18/2015","45.06","44.03","45.06","44.03","2.34%"
"09/17/2015","44.03","45.06","45.06","44.03","-2.29%"
"09/16/2015","45.06","45.83","45.83","45.06","-1.68%"
"09/15/2015","45.83","43.99","45.83","43.99","4.18%"
"09/14/2015","43.99","44.26","44.26","43.99","-1.21%"
"09/11/2015","44.53","42.26","44.53","42.26","5.37%"
"09/10/2015","42.26","41.22","42.26","41.22","2.52%"
"09/09/2015","41.22","43.03","43.03","41.22","-4.21%"
"09/08/2015","43.03","43.80","43.80","43.03","-1.15%"
"09/07/2015","43.53","43.80","43.80","43.53","-0.62%"
"09/04/2015","43.80","41.99","43.80","41.99","4.31%"
"09/03/2015","41.99","43.03","43.03","41.99","-2.42%"
"09/02/2015","43.03","43.53","43.53","43.03","-1.15%"
"09/01/2015","43.53","40.23","43.53","40.23","8.20%"
"08/31/2015","40.23","40.23","40.23","40.23","0.00%"
"08/28/2015","40.23","39.19","40.23","39.19","2.65%"
"08/27/2015","39.19","41.49","41.49","39.19","-5.57%"
"08/26/2015","41.50","41.23","41.50","41.23","0.65%"
"08/25/2015","41.23","44.03","44.03","41.23","-6.36%"
"08/24/2015","44.03","40.96","44.03","40.96","7.50%"
"08/21/2015","40.96","39.42","40.96","39.42","3.91%"
"08/20/2015","39.42","39.42","39.42","39.42","0.00%"
"08/19/2015","39.42","38.39","39.42","38.39","0.59%"
"08/18/2015","39.19","38.66","39.19","38.66","1.37%"
"08/17/2015","38.66","38.66","38.66","38.66","0.00%"
"08/14/2015","38.66","39.16","39.16","38.66","-1.28%"
"08/13/2015","39.16","40.19","40.19","39.16","-2.56%"
"08/12/2015","40.19","39.42","40.19","39.42","1.95%"
"08/11/2015","39.42","37.89","39.42","37.89","4.04%"
"08/10/2015","37.89","38.16","38.16","37.89","-0.71%"
"08/07/2015","38.16","37.12","38.16","37.12","2.80%"
"08/06/2015","37.12","37.12","37.12","37.12","0.00%"
"08/05/2015","37.12","38.16","38.16","37.12","-2.73%"
"08/04/2015","38.16","37.39","38.16","37.39","2.06%"
"08/03/2015","37.39","37.39","37.39","37.39","0.00%"
"07/31/2015","37.39","37.39","37.39","37.39","0.00%"
"07/30/2015","37.39","36.85","37.39","36.85","1.47%"
"07/29/2015","36.85","37.12","37.12","36.85","-0.73%"
"07/28/2015","37.12","38.16","38.16","37.12","-2.73%"
"07/27/2015","38.16","35.59","38.16","35.59","7.22%"
"07/24/2015","35.59","35.59","35.59","35.59","0.00%"
"07/23/2015","35.59","35.85","35.85","35.59","-0.75%"
"07/22/2015","35.86","34.02","35.86","34.02","5.41%"
"07/21/2015","34.02","32.98","34.02","32.98","3.15%"
"07/20/2015","32.98","34.01","34.01","32.98","-3.06%"
"07/17/2015","34.02","36.05","36.05","34.02","-5.63%"
"07/16/2015","36.05","38.63","38.63","36.05","-6.68%"
"07/15/2015","38.63","38.63","38.63","38.63","0.00%"
"07/14/2015","38.63","38.89","38.89","38.63","-0.67%"
"07/13/2015","38.89","41.97","41.97","38.89","-7.34%"
"07/10/2015","41.97","47.34","47.34","41.97","-11.34%"
"07/09/2015","47.34","50.68","50.68","47.34","-6.61%"
"07/08/2015","50.69","50.68","50.69","50.68","0.02%"
"07/07/2015","50.68","49.68","50.68","49.68","2.01%"
"07/06/2015","49.68","46.84","49.68","46.84","6.06%"
"07/03/2015","46.84","46.08","46.84","46.08","1.65%"
"07/02/2015","46.08","46.08","46.08","46.08","0.00%"
"07/01/2015","46.08","46.84","46.84","46.08","-1.62%"
"06/30/2015","46.84","47.38","47.38","46.84","-1.14%"
"06/29/2015","47.38","40.93","47.38","40.93","15.76%"
"06/26/2015","40.93","41.47","41.47","40.93","-1.30%"
"06/25/2015","41.47","41.47","41.47","41.47","0.00%"
"06/24/2015","41.47","41.20","41.47","41.20","0.66%"
"06/23/2015","41.20","43.00","43.00","41.20","-4.21%"
"06/22/2015","43.01","48.74","48.74","43.01","-7.64%"
"06/19/2015","46.57","47.57","47.57","46.57","-2.10%"
"06/18/2015","47.57","46.07","47.57","46.07","3.26%"
"06/17/2015","46.07","45.06","46.07","45.06","2.24%"
"06/16/2015","45.06","44.81","45.06","44.81","0.56%"
"06/15/2015","44.81","41.05","44.81","41.05","6.56%"
"06/12/2015","42.05","41.05","42.05","41.05","2.44%"
"06/11/2015","41.05","41.30","41.30","41.05","-0.61%"
"06/10/2015","41.30","42.05","42.05","41.30","-1.78%"
"06/09/2015","42.05","42.31","42.31","42.05","-0.61%"
"06/08/2015","42.31","42.05","42.31","42.05","0.62%"
"06/05/2015","42.05","38.51","42.05","38.51","9.19%"
"06/04/2015","38.51","38.05","38.51","38.05","1.21%"
"06/03/2015","38.05","38.28","38.28","38.05","-0.60%"
"06/02/2015","38.28","40.15","40.15","38.28","-4.66%"
"06/01/2015","40.15","38.00","40.15","38.00","4.29%"
"05/29/2015","38.50","38.00","38.50","38.00","0.71%"
"05/28/2015","38.23","38.00","38.23","38.00","0.61%"
"05/27/2015","38.00","39.65","39.65","38.00","-4.16%"
"05/26/2015","39.65","39.42","39.65","39.42","0.58%"
"05/25/2015","39.42","39.42","39.42","39.42","0.00%"
"05/22/2015","39.42","38.96","39.42","38.96","1.18%"
"05/21/2015","38.96","38.96","38.96","38.96","0.00%"
"05/20/2015","38.96","41.46","41.46","38.96","-6.03%"
"05/19/2015","41.46","41.69","41.69","41.46","-0.55%"
"05/18/2015","41.69","39.73","41.69","39.73","4.93%"
"05/15/2015","39.73","39.27","39.73","39.27","1.17%"
"05/14/2015","39.27","39.27","39.27","39.27","-0.03%"
"05/13/2015","39.28","36.59","39.28","36.59","0.00%"
"05/12/2015","39.28","36.59","39.28","36.59","7.35%"
"05/11/2015","36.59","37.09","37.09","36.59","2.69%"
"05/08/2015","35.63","37.09","37.09","35.63","-3.94%"
"05/07/2015","37.09","37.32","37.32","37.09","-0.62%"
"05/06/2015","37.32","35.59","37.32","35.59","5.54%"
"05/05/2015","35.36","33.67","35.36","33.67","5.02%"
"05/04/2015","33.67","33.67","33.67","33.67","0.00%"
"05/01/2015","33.67","33.67","33.67","33.67","0.00%"
"04/30/2015","33.67","34.00","34.00","33.67","-0.97%"
"04/29/2015","34.00","33.68","34.00","33.68","0.95%"
"04/28/2015","33.68","33.68","33.68","33.68","0.00%"
"04/27/2015","33.68","34.64","34.64","33.68","-2.77%"
"04/24/2015","34.64","33.95","34.64","33.95","2.03%"
"04/23/2015","33.95","34.41","34.41","33.95","-1.34%"
"04/22/2015","34.41","35.14","35.14","34.41","-2.08%"
"04/21/2015","35.14","34.64","35.14","34.64","1.44%"
"04/20/2015","34.64","32.45","34.64","32.45","0.00%"
"04/17/2015","34.64","32.45","34.64","32.45","6.75%"
"04/16/2015","32.45","29.54","32.45","29.54","9.85%"
"04/15/2015","29.54","29.04","29.54","29.04","1.72%"
"04/14/2015","29.04","27.85","29.04","27.85","4.27%"
"04/13/2015","27.85","27.85","27.85","27.85","0.00%"
"04/10/2015","27.85","28.58","28.58","27.85","-2.55%"
"04/09/2015","28.58","28.81","28.81","28.58","-0.80%"
"04/08/2015","28.81","28.58","28.81","28.58","0.80%"
"04/07/2015","28.58","29.54","29.54","28.58","-3.25%"
"04/06/2015","29.54","29.54","29.54","29.54","0.00%"
"04/03/2015","29.54","29.54","29.54","29.54","0.00%"
"04/02/2015","29.54","29.08","29.54","29.08","1.58%"
"04/01/2015","29.08","28.85","29.08","28.85","0.80%"
"03/31/2015","28.85","28.85","28.85","28.85","0.00%"
"03/30/2015","28.85","28.85","28.85","28.85","0.00%"
"03/27/2015","28.85","28.85","28.85","28.85","0.00%"
"03/26/2015","28.85","27.94","28.85","27.94","3.26%"
"03/25/2015","27.94","28.37","28.37","27.94","-1.52%"
"03/24/2015","28.37","27.86","28.37","27.86","3.43%"
"03/23/2015","27.43","25.88","27.43","25.88","13.53%"
"03/20/2015","24.16","25.88","25.88","24.16","-0.82%"
"03/19/2015","24.36","23.86","24.36","23.86","2.10%"
"03/18/2015","23.86","22.93","23.86","22.93","4.06%"
"03/17/2015","22.93","18.43","22.93","18.43","5.57%"
"03/16/2015","21.72","18.43","21.72","18.43","17.85%"
"03/13/2015","18.43","18.43","18.43","18.43","0.00%"
"03/12/2015","18.43","18.43","18.43","18.43","0.00%"
"03/11/2015","18.43","18.43","18.43","18.43","0.00%"
"03/10/2015","18.43","17.22","18.43","17.22","7.03%"
"03/09/2015","17.22","16.50","17.22","16.50","2.56%"
"03/06/2015","16.79","16.50","16.79","16.50","1.76%"
"03/05/2015","16.50","17.32","17.32","16.50","-4.73%"
"03/04/2015","17.32","17.32","17.32","17.32","-0.06%"
"03/03/2015","17.33","16.90","17.33","16.90","2.54%"
"03/02/2015","16.90","16.90","16.90","16.90","0.00%"
"02/27/2015","16.90","17.90","17.90","16.90","-5.59%"
"02/26/2015","17.90","18.22","18.22","17.90","-1.76%"
"02/25/2015","18.22","19.86","19.86","18.22","0.00%"
"02/24/2015","18.22","19.86","19.86","18.22","-4.86%"
"02/23/2015","19.15","19.86","19.86","19.15","-3.62%"
"02/20/2015","19.87","19.87","19.87","19.87","0.00%"
"02/19/2015","19.87","20.37","20.37","19.87","-2.45%"
"02/18/2015","20.37","21.08","21.08","20.37","-3.37%"
"02/17/2015","21.08","20.08","21.08","20.08","4.98%"
"02/16/2015","20.08","19.76","20.08","19.76","1.62%"
"02/13/2015","19.76","20.58","20.58","19.76","-3.98%"
"02/12/2015","20.58","20.58","20.58","20.58","0.00%"
"02/11/2015","20.58","20.58","20.58","20.58","0.00%"
"02/10/2015","20.58","21.30","21.30","20.58","-3.38%"
"02/09/2015","21.30","19.44","21.30","19.44","9.57%"
"02/06/2015","19.44","20.66","20.66","19.44","-5.91%"
"02/05/2015","20.66","20.87","20.87","20.66","-1.01%"
"02/04/2015","20.87","21.09","21.09","20.87","-1.04%"
"02/03/2015","21.09","22.01","22.01","21.09","-4.18%"
"02/02/2015","22.01","22.01","22.01","22.01","5.06%"
"01/30/2015","20.95","21.59","21.59","20.95","-2.98%"
"01/29/2015","21.59","20.49","21.59","20.49","5.34%"
"01/28/2015","20.50","18.73","20.50","18.73","8.17%"
"01/27/2015","18.95","18.02","18.95","18.02","5.22%"
"01/26/2015","18.01","18.02","18.02","18.01","-0.06%"
"01/23/2015","18.02","20.45","20.45","18.02","-11.88%"
"01/22/2015","20.45","21.66","21.66","20.45","-5.59%"
"01/21/2015","21.66","22.38","22.38","21.66","-3.22%"
"01/20/2015","22.38","23.24","23.24","22.38","-3.70%"
"01/19/2015","23.24","22.46","23.24","22.46","3.47%"
"01/16/2015","22.46","22.24","22.46","22.24","0.99%"
"01/15/2015","22.24","21.81","22.24","21.81","2.96%"
"01/14/2015","21.60","21.81","21.81","21.60","0.00%"
"01/13/2015","21.60","21.81","21.81","21.60","-0.96%"
"01/12/2015","21.81","21.60","21.81","21.60","-1.00%"
"01/09/2015","22.03","21.60","22.03","21.60","1.99%"
"01/08/2015","21.60","22.53","22.53","21.60","-4.13%"
"01/07/2015","22.53","22.74","22.74","22.53","-0.92%"
"01/06/2015","22.74","22.03","22.74","22.03","3.22%"
"01/05/2015","22.03","21.10","22.03","21.10","5.46%"
"01/02/2015","20.89","21.81","21.81","20.89","-4.22%"
"01/01/2015","21.81","21.81","21.81","21.81","-0.05%"
"12/31/2014","21.82","21.31","21.82","21.31","2.39%"
"12/30/2014","21.31","20.17","21.31","20.17","5.65%"
"12/29/2014","20.17","19.24","20.17","19.24","4.83%"
"12/26/2014","19.24","19.24","19.24","19.24","0.00%"
"12/25/2014","19.24","19.24","19.24","19.24","0.00%"
"12/24/2014","19.24","19.24","19.24","19.24","0.00%"
"12/23/2014","19.24","20.39","20.39","19.24","-5.64%"
"12/22/2014","20.39","20.28","20.39","20.28","4.35%"
"12/19/2014","19.54","20.28","20.28","19.54","-2.45%"
"12/18/2014","20.03","20.28","20.28","20.03","-1.23%"
"12/17/2014","20.28","20.50","20.50","20.28","-1.07%"
"12/16/2014","20.50","20.05","20.50","20.05","2.24%"
"12/15/2014","20.05","19.62","20.05","19.62","2.19%"
"12/12/2014","19.62","18.83","19.62","18.83","5.43%"
"12/11/2014","18.61","18.47","18.61","18.47","0.76%"
"12/10/2014","18.47","17.96","18.47","17.96","2.84%"
"12/09/2014","17.96","17.23","17.96","17.23","4.24%"
"12/08/2014","17.23","17.02","17.23","17.02","1.23%"
"12/05/2014","17.02","17.60","17.60","17.02","-3.30%"
"12/04/2014","17.60","17.97","17.97","17.60","-2.06%"
"12/03/2014","17.97","17.97","17.97","17.97","18.30%"
"12/02/2014","15.19","18.18","18.18","15.19","-16.45%"
"12/01/2014","18.18","18.18","18.18","18.18","0.00%"
"11/28/2014","18.18","18.18","18.18","18.18","0.00%"
"11/27/2014","18.18","19.42","19.42","18.18","-6.39%"
"11/26/2014","19.42","19.42","19.42","19.42","0.00%"
"11/25/2014","19.42","19.51","19.51","19.42","-0.46%"
"11/24/2014","19.51","20.36","20.36","19.51","-2.11%"
"11/21/2014","19.93","20.36","20.36","19.93","-2.11%"
"11/20/2014","20.36","20.36","20.36","20.36","0.00%"
"11/19/2014","20.36","20.15","20.36","20.15","1.04%"
"11/18/2014","20.15","20.15","20.15","20.15","0.00%"
"11/17/2014","20.15","20.15","20.15","20.15","0.00%"
"11/14/2014","20.15","19.79","20.15","19.79","1.82%"
"11/13/2014","19.79","20.01","20.01","19.79","-1.10%"
"11/12/2014","20.01","20.01","20.01","20.01","0.00%"
"11/11/2014","20.01","20.01","20.01","20.01","0.00%"
"11/10/2014","20.01","20.01","20.01","20.01","-1.04%"
"11/07/2014","20.22","20.22","20.22","20.22","0.00%"
"11/06/2014","20.22","20.44","20.44","20.22","0.00%"
"11/05/2014","20.22","20.43","20.44","20.22","-1.08%"
"11/04/2014","20.44","20.43","20.44","20.43","0.05%"
"11/03/2014","20.43","20.43","20.43","20.43","0.00%"
"10/31/2014","20.43","20.43","20.43","20.43","-2.76%"
"10/30/2014","21.01","20.64","21.01","20.64","1.79%"
"10/29/2014","20.64","20.43","20.64","20.43","1.03%"
"10/28/2014","20.43","20.43","20.43","20.43","0.00%"
"10/27/2014","20.43","20.43","20.43","20.43","0.29%"
"10/24/2014","20.37","20.37","20.37","20.37","-2.07%"
"10/23/2014","20.80","20.80","20.80","20.80","-0.67%"
"10/22/2014","20.94","20.94","20.94","20.94","-1.74%"
"10/21/2014","21.31","21.31","21.31","21.31","-6.41%"
"10/20/2014","22.77","22.77","22.77","22.77","1.88%"
"10/17/2014","22.35","22.35","22.35","22.35","-4.61%"
"10/16/2014","23.43","23.43","23.43","23.43","5.26%"
"10/15/2014","22.26","22.26","22.26","22.26","4.46%"
"10/14/2014","21.31","21.31","21.31","21.31","-1.98%"
"10/13/2014","21.74","21.74","21.74","21.74","-0.05%"
"10/10/2014","21.75","21.75","21.75","21.75","1.68%"
"10/09/2014","21.39","21.39","21.39","21.39","2.79%"
"10/08/2014","20.81","20.81","20.81","20.81","1.02%"
"10/07/2014","20.60","20.60","20.60","20.60","-11.74%"
"10/06/2014","23.34","23.34","23.34","23.34","-3.55%"
